"","Scientific.Name","x","y"
"9472","Phascolarctos cinereus",101152.153382848,5904436.72707781
"9473","Phascolarctos cinereus",347861.831933129,5825735.38118773
"9474","Phascolarctos cinereus",397007.418871941,5914031.42059128
"9475","Phascolarctos cinereus",444113.202580315,5787713.54092367
"9476","Phascolarctos cinereus",396443.438739047,5937546.49505783
"9477","Phascolarctos cinereus",359862.279481744,5926835.47974194
"9478","Phascolarctos cinereus",374322.771643865,5897091.10756969
"9479","Phascolarctos cinereus",356962.375944942,5936235.52555371
"9480","Phascolarctos cinereus",210810.858339436,5906289.06762468
"9481","Phascolarctos cinereus",350962.11608928,5833835.67593783
"9482","Phascolarctos cinereus",20203.7355692989,5780859.13077749
"9483","Phascolarctos cinereus",371617.333189203,5794645.76236273
"9484","Phascolarctos cinereus",35297.3608236221,5760494.8291886
"9485","Phascolarctos cinereus",245049.317385366,5826250.58573307
"9486","Phascolarctos cinereus",234401.617041438,5728652.79968913
"9487","Phascolarctos cinereus",256342.543866019,5859528.72679221
"9488","Phascolarctos cinereus",362161.774231958,5891235.05959645
"9489","Phascolarctos cinereus",85633.466182565,5887896.69321941
"9490","Phascolarctos cinereus",405700.133252551,5913550.96361627
"9491","Phascolarctos cinereus",347861.759518059,5847235.11013108
"9492","Phascolarctos cinereus",342861.949754709,5824035.55715234
"9493","Phascolarctos cinereus",448362.494179361,5765335.21432492
"9495","Phascolarctos cinereus",223238.976261814,5834564.22673102
"9496","Phascolarctos cinereus",49097.1396114551,5768461.79077057
"9497","Phascolarctos cinereus",234258.084249824,5730848.21228403
"9498","Phascolarctos cinereus",340161.714614159,5774434.59223634
"9499","Phascolarctos cinereus",258925.838287411,5856627.13006326
"9500","Phascolarctos cinereus",228963.930296627,5810602.23515306
"9502","Phascolarctos cinereus",19818.94060963,5781326.89542516
"9503","Phascolarctos cinereus",348262.150716303,5825834.87536374
"9505","Phascolarctos cinereus",354849.196700509,5737349.4121481
"9506","Phascolarctos cinereus",552518.376851173,5830853.24595501
"9507","Phascolarctos cinereus",427362.691226654,5984035.7431889
"9508","Phascolarctos cinereus",246761.611510626,5740934.89003169
"9509","Phascolarctos cinereus",37904.841125826,5759098.54789221
"9510","Phascolarctos cinereus",338261.794900515,5820435.61343864
"9511","Phascolarctos cinereus",357262.439893939,5920334.8454905
"9512","Phascolarctos cinereus",163741.199259642,5863551.3049071
"9513","Phascolarctos cinereus",360962.480433197,5801634.97894076
"9514","Phascolarctos cinereus",330862.352326335,5750435.63535664
"9515","Phascolarctos cinereus",375161.895001927,5747234.54812975
"9516","Phascolarctos cinereus",18992.4720813711,5789623.22620777
"9517","Phascolarctos cinereus",540655.63623292,5829137.12280827
"9518","Phascolarctos cinereus",272191.05242748,5853934.84349305
"9519","Phascolarctos cinereus",-23763.895657699,5773259.89877506
"9520","Phascolarctos cinereus",352661.863397457,5802535.48910428
"9521","Phascolarctos cinereus",102515.13541751,5878124.53438484
"9522","Phascolarctos cinereus",18027.0452369616,5762726.610267
"9524","Phascolarctos cinereus",464567.953816847,5987797.64449734
"9525","Phascolarctos cinereus",170040.057215851,5870170.17321461
"9526","Phascolarctos cinereus",9994.98761703033,5790449.93652975
"9528","Phascolarctos cinereus",424662.319555172,5992835.11132844
"9529","Phascolarctos cinereus",254961.746620372,5902735.17189012
"9530","Phascolarctos cinereus",400511.570347643,5917753.46796959
"9531","Phascolarctos cinereus",85552.1502964371,5887591.06585448
"9532","Phascolarctos cinereus",305762.53780284,5872035.32069928
"9533","Phascolarctos cinereus",488962.730321801,5729035.24597081
"9534","Phascolarctos cinereus",614499.769894585,5870249.97106227
"9535","Phascolarctos cinereus",242214.16083027,5870135.02329793
"9536","Phascolarctos cinereus",396962.501342671,5885735.78750926
"9537","Phascolarctos cinereus",234470.287932496,5730660.79041069
"9538","Phascolarctos cinereus",233390.158119592,5728786.96646494
"9539","Phascolarctos cinereus",32653.018374356,5754032.86717837
"9540","Phascolarctos cinereus",341961.799256122,5815435.69017567
"9541","Phascolarctos cinereus",234967.583747302,5729190.48705095
"9542","Phascolarctos cinereus",151979.259632108,5718007.58486529
"9544","Phascolarctos cinereus",34749.7731384587,5760273.94157753
"9545","Phascolarctos cinereus",408288.912460967,5707900.84040914
"9546","Phascolarctos cinereus",250861.974924504,5851435.10148781
"9547","Phascolarctos cinereus",257119.437320721,5863905.20852028
"9548","Phascolarctos cinereus",351662.150994957,5805735.29638908
"9549","Phascolarctos cinereus",439975.294831613,5830103.15367852
"9550","Phascolarctos cinereus",358762.541325581,5812835.42145122
"9551","Phascolarctos cinereus",408073.282622641,5712576.3798455
"9552","Phascolarctos cinereus",397073.471607741,5921756.81027581
"9553","Phascolarctos cinereus",395662.414664756,5938735.28061659
"9554","Phascolarctos cinereus",338462.456317105,5821035.64148161
"9555","Phascolarctos cinereus",258661.903025272,5801535.32989147
"9556","Phascolarctos cinereus",200078.897009807,5705176.96143623
"9557","Phascolarctos cinereus",341162.040556318,5748935.60354055
"9558","Phascolarctos cinereus",259362.373777776,5816635.57309699
"9559","Phascolarctos cinereus",54335.436203352,5774426.55822637
"9560","Phascolarctos cinereus",252661.586470039,5787235.16910481
"9561","Phascolarctos cinereus",340562.536653928,5818234.84754687
"9562","Phascolarctos cinereus",346162.289827444,5826735.06017065
"9563","Phascolarctos cinereus",446609.43032503,5740357.72803914
"9564","Phascolarctos cinereus",164052.749076253,5927855.64930135
"9565","Phascolarctos cinereus",396561.811012264,5888935.37371111
"9566","Phascolarctos cinereus",212796.071398097,5814550.53132948
"9567","Phascolarctos cinereus",540911.951044321,6008846.39738074
"9568","Phascolarctos cinereus",426262.146558365,5990335.11327126
"9569","Phascolarctos cinereus",419762.515677534,5989234.90785956
"9570","Phascolarctos cinereus",341062.07281458,5751434.80947339
"9572","Phascolarctos cinereus",201623.13463245,5695025.48116245
"9574","Phascolarctos cinereus",441833.88328432,5830293.96524394
"9575","Phascolarctos cinereus",254062.166839739,5891435.01956927
"9576","Phascolarctos cinereus",368662.127324365,6029735.01628748
"9577","Phascolarctos cinereus",68466.4069586442,5756316.41676578
"9578","Phascolarctos cinereus",485392.745097299,5778738.24060183
"9579","Phascolarctos cinereus",403586.862857703,5914899.71165619
"9580","Phascolarctos cinereus",338959.790471285,5763779.08802359
"9581","Phascolarctos cinereus",442662.548028948,5680935.16574592
"9582","Phascolarctos cinereus",254762.272122438,5862635.74515707
"9583","Phascolarctos cinereus",425662.30666,5993434.95154689
"9584","Phascolarctos cinereus",488662.59907729,5759735.47974139
"9585","Phascolarctos cinereus",20186.5991617606,5760994.41616743
"9586","Phascolarctos cinereus",737363.066708277,5843134.85164124
"9587","Phascolarctos cinereus",66727.9979452058,5766089.8346373
"9588","Phascolarctos cinereus",436462.659165763,5931135.44251905
"9589","Phascolarctos cinereus",454002.003071603,5747739.39445038
"9590","Phascolarctos cinereus",360412.582612379,5851641.63933979
"9591","Phascolarctos cinereus",200544.361644197,5694653.47561974
"9592","Phascolarctos cinereus",278685.93605813,5854090.96332909
"9593","Phascolarctos cinereus",289562.190008039,5834435.57394596
"9594","Phascolarctos cinereus",342761.812774988,5822535.13853215
"9595","Phascolarctos cinereus",251662.533882968,6038035.48646416
"9596","Phascolarctos cinereus",346562.473439195,5946534.94976514
"9597","Phascolarctos cinereus",20282.6670769687,5780941.79811139
"9598","Phascolarctos cinereus",14352.2469539243,5787714.70237978
"9599","Phascolarctos cinereus",403162.507395742,5733234.63187999
"9600","Phascolarctos cinereus",459162.535997969,5761334.61908198
"9601","Phascolarctos cinereus",19290.1941056522,5760619.11772703
"9602","Phascolarctos cinereus",32655.3663554037,5760307.09573998
"9603","Phascolarctos cinereus",37630.2740764017,5759379.26791513
"9604","Phascolarctos cinereus",245899.588561949,5745126.29013804
"9605","Phascolarctos cinereus",618747.87501669,5896760.7848252
"9606","Phascolarctos cinereus",464162.15485452,5992535.6643575
"9607","Phascolarctos cinereus",474161.983849312,5750735.42842564
"9608","Phascolarctos cinereus",247162.311004871,5837235.11089053
"9609","Phascolarctos cinereus",-16397.7604133322,5773240.09244245
"9610","Phascolarctos cinereus",349662.702392876,5957734.79099562
"9611","Phascolarctos cinereus",-10402.4058164195,5775068.39178362
"9614","Phascolarctos cinereus",362962.050265896,5925435.45440385
"9615","Phascolarctos cinereus",65256.1770257341,5759365.37632713
"9616","Phascolarctos cinereus",468162.736524415,5974734.87525736
"9617","Phascolarctos cinereus",19637.6252324123,5781305.06738336
"9618","Phascolarctos cinereus",405462.5821935,5947235.4387936
"9619","Phascolarctos cinereus",448406.929294735,5754408.89147778
"9620","Phascolarctos cinereus",458862.697162981,5827235.27582024
"9621","Phascolarctos cinereus",442824.868004825,5827404.99792144
"9622","Phascolarctos cinereus",210033.064416589,5903581.36541197
"9623","Phascolarctos cinereus",12615.4284493275,5762752.9704642
"9624","Phascolarctos cinereus",343757.922392056,5762116.94961056
"9625","Phascolarctos cinereus",25184.5533286469,5783993.84491409
"9627","Phascolarctos cinereus",332362.03782568,5821535.49451357
"9629","Phascolarctos cinereus",235662.424534642,5839134.96170623
"9630","Phascolarctos cinereus",248262.186199462,5857235.19482126
"9631","Phascolarctos cinereus",18088.7483787488,5791172.80562757
"9632","Phascolarctos cinereus",339962.508046728,5817235.27691744
"9633","Phascolarctos cinereus",257962.407091772,5858135.29620506
"9634","Phascolarctos cinereus",446662.519018135,5754734.87971443
"9635","Phascolarctos cinereus",352962.277011746,5923934.98598863
"9636","Phascolarctos cinereus",352362.331779911,5767935.40456068
"9637","Phascolarctos cinereus",446962.063366148,5674734.96112321
"9638","Phascolarctos cinereus",361162.597224044,5924535.23069504
"9639","Phascolarctos cinereus",392261.850252268,5926035.63842582
"9640","Phascolarctos cinereus",406162.170942403,5946235.73144983
"9641","Phascolarctos cinereus",402362.533972627,5727434.87864683
"9642","Phascolarctos cinereus",273566.099496541,5854172.20992575
"9643","Phascolarctos cinereus",523204.167136214,5771151.01273587
"9644","Phascolarctos cinereus",20352.1105595524,5763118.70418056
"9645","Phascolarctos cinereus",474962.55944016,5733735.19647503
"9646","Phascolarctos cinereus",452962.198090839,5751934.50288496
"9647","Phascolarctos cinereus",225003.595649835,5717107.69506094
"9648","Phascolarctos cinereus",349261.984423683,5750234.67840809
"9649","Phascolarctos cinereus",359762.4025899,5949534.81735036
"9650","Phascolarctos cinereus",386762.029348002,5797134.71700155
"9651","Phascolarctos cinereus",-1700.82790587231,5770768.8866967
"9652","Phascolarctos cinereus",534443.865165858,5833832.94260919
"9653","Phascolarctos cinereus",41614.2447017725,5756824.79637809
"9654","Phascolarctos cinereus",471374.717295243,5766928.37555009
"9656","Phascolarctos cinereus",332862.344822477,5820034.82871781
"9657","Phascolarctos cinereus",454583.150979012,5757557.4363608
"9658","Phascolarctos cinereus",247662.102769773,5903334.94201891
"9659","Phascolarctos cinereus",61643.9388992851,5918012.62777879
"9660","Phascolarctos cinereus",400882.946059582,5917167.53838751
"9661","Phascolarctos cinereus",491211.290840702,5770813.29022576
"9662","Phascolarctos cinereus",40371.8603190211,5755840.59165196
"9663","Phascolarctos cinereus",429162.296209309,5947434.74543988
"9664","Phascolarctos cinereus",108485.842251473,5907508.78306768
"9665","Phascolarctos cinereus",439462.329690554,5740935.11396204
"9666","Phascolarctos cinereus",348762.325842634,5824335.61025935
"9667","Phascolarctos cinereus",344548.769153177,5740651.21023864
"9668","Phascolarctos cinereus",649711.950463342,5890009.3723332
"9669","Phascolarctos cinereus",272248.939726839,5794851.62451882
"9670","Phascolarctos cinereus",416661.91661643,5703734.64966041
"9671","Phascolarctos cinereus",402724.002214072,5916645.13287442
"9672","Phascolarctos cinereus",399990.963551446,5914048.20089558
"9673","Phascolarctos cinereus",138312.555498984,5721159.18317947
"9674","Phascolarctos cinereus",234793.628052828,5728778.02863548
"9675","Phascolarctos cinereus",335362.106307883,5909635.29274242
"9676","Phascolarctos cinereus",364162.116429568,5927235.70127692
"9677","Phascolarctos cinereus",-29459.5236153046,5777259.13919112
"9678","Phascolarctos cinereus",434662.179455537,5748535.56253559
"9679","Phascolarctos cinereus",357461.998047931,5808934.86393534
"9680","Phascolarctos cinereus",335462.344790672,5902135.37033721
"9681","Phascolarctos cinereus",20623.6034065597,5781129.04387381
"9682","Phascolarctos cinereus",340261.735888212,5815935.68312937
"9683","Phascolarctos cinereus",392161.995725376,5926735.60786895
"9684","Phascolarctos cinereus",34453.0646530312,5760279.17221545
"9685","Phascolarctos cinereus",452674.204923891,5749810.06755605
"9686","Phascolarctos cinereus",223615.57740836,5715818.32561723
"9687","Phascolarctos cinereus",10092.1056421586,5787062.34948
"9688","Phascolarctos cinereus",450887.429635372,5992656.22709543
"9689","Phascolarctos cinereus",446556.770877237,5784079.34723117
"9690","Phascolarctos cinereus",471562.601987415,5979635.06647198
"9691","Phascolarctos cinereus",373361.99437491,5923435.74652425
"9692","Phascolarctos cinereus",408362.159281907,5870835.3080864
"9693","Phascolarctos cinereus",212678.470704614,5893424.88254363
"9694","Phascolarctos cinereus",383562.110177773,5922534.8556105
"9695","Phascolarctos cinereus",413462.258187069,5715935.19693581
"9696","Phascolarctos cinereus",102758.6935465,5877437.23176847
"9697","Phascolarctos cinereus",331161.845038254,5763835.52940753
"9698","Phascolarctos cinereus",351361.68972888,5767635.15791765
"9699","Phascolarctos cinereus",336261.838193485,5821634.95010104
"9700","Phascolarctos cinereus",221356.895358008,5821715.15838752
"9701","Phascolarctos cinereus",439926.95971395,5828138.91751776
"9702","Phascolarctos cinereus",234477.087185838,5730561.00818582
"9703","Phascolarctos cinereus",-17209.551206412,5775491.8768288
"9704","Phascolarctos cinereus",385620.678088161,5881319.39290062
"9705","Phascolarctos cinereus",341962.194298306,5822535.39588775
"9706","Phascolarctos cinereus",352062.070155863,5912034.82451388
"9707","Phascolarctos cinereus",34990.1125553956,5757026.04318885
"9708","Phascolarctos cinereus",380362.576489359,5897035.63523388
"9709","Phascolarctos cinereus",454061.851389376,5753934.86454314
"9710","Phascolarctos cinereus",234539.967989661,5728059.5637203
"9711","Phascolarctos cinereus",459662.35944997,5985735.31070093
"9712","Phascolarctos cinereus",186020.743746085,5749554.99790934
"9713","Phascolarctos cinereus",383562.592005996,5955635.30874884
"9714","Phascolarctos cinereus",357162.65396967,5920435.26817201
"9715","Phascolarctos cinereus",385043.14508986,5906755.41081313
"9716","Phascolarctos cinereus",260817.697120715,5867211.53367291
"9717","Phascolarctos cinereus",489362.427982941,5729734.85683658
"9718","Phascolarctos cinereus",402093.5428536,5918072.50091675
"9719","Phascolarctos cinereus",350961.886976947,5834534.93016513
"9720","Phascolarctos cinereus",602612.816244307,5849083.48195349
